ID,Estimated Speedup,Function Name,Demangled Name,"Duration""""(6.62212e+08)","Runtime Improvement""""(2.17447e+08)",Compute Throughput,Memory Throughput,# Registers,Grid Size,Block Size
803,47.59,sm80_xmma_dgrad_implicit_gemm_indexed_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize128x64x32_stage5_warpsize2x2x1_g1_tensor16x8x16_strided_execute_kernel__5x_cudnn,sm80_xmma_dgrad_implicit_gemm_indexed_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize128x64x32_stage5_warpsize2x2x1_g1_tensor16x8x16_strided_execute_kernel__5x_cudnn,0.74,0.35,53.78,83.97,157,"    2,  176,    1","  128,    1,    1"
894,19.92,foldedNhwcToNchwKernel,"void foldedNhwcToNchwKernel<__half, __half, float, 1, 0>(int..int..int, int, int, const T1 *, T2 *, int, int, int, int, int..int, int, int, int, T3, T3, cudnn::reduced_divisor, cudnn::reduced_divisor, cudnn::reduced_divisor..",0.74,0.15,67.56,32.11,22," 2750,    2,    1","   32,    8,    1"
866,19.92,foldedNhwcToNchwKernel,"void foldedNhwcToNchwKernel<__half, __half, float, 1, 0>(int..int..int, int, int, const T1 *, T2 *, int, int, int, int, int..int, int, int, int, T3, T3, cudnn::reduced_divisor, cudnn::reduced_divisor, cudnn::reduced_divisor..",0.74,0.15,67.47,32.12,22," 2750,    2,    1","   32,    8,    1"
858,20.18,foldedNhwcToNchwKernel,"void foldedNhwcToNchwKernel<__half, __half, float, 1, 0>(int..int..int, int, int, const T1 *, T2 *, int, int, int, int, int..int, int, int, int, T3, T3, cudnn::reduced_divisor, cudnn::reduced_divisor, cudnn::reduced_divisor..",0.74,0.15,68.42,32.02,22," 2750,    2,    1","   32,    8,    1"
910,19.85,foldedNhwcToNchwKernel,"void foldedNhwcToNchwKernel<__half, __half, float, 1, 0>(int..int..int, int, int, const T1 *, T2 *, int, int, int, int, int..int, int, int, int, T3, T3, cudnn::reduced_divisor, cudnn::reduced_divisor, cudnn::reduced_divisor..",0.74,0.15,67.44,32.04,22," 2750,    2,    1","   32,    8,    1"
922,19.81,foldedNhwcToNchwKernel,"void foldedNhwcToNchwKernel<__half, __half, float, 1, 0>(int..int..int, int, int, const T1 *, T2 *, int, int, int, int, int..int, int, int, int, T3, T3, cudnn::reduced_divisor, cudnn::reduced_divisor, cudnn::reduced_divisor..",0.73,0.15,67.29,32.14,22," 2750,    2,    1","   32,    8,    1"
886,26.40,foldedNhwcToNchwKernel,"void foldedNhwcToNchwKernel<__half, __half, float, 1, 0>(int..int..int, int, int, const T1 *, T2 *, int, int, int, int, int..int, int, int, int, T3, T3, cudnn::reduced_divisor, cudnn::reduced_divisor, cudnn::reduced_divisor..",0.73,0.19,67.27,32.18,22," 2750,    2,    1","   32,    8,    1"
882,19.84,foldedNhwcToNchwKernel,"void foldedNhwcToNchwKernel<__half, __half, float, 1, 0>(int..int..int, int, int, const T1 *, T2 *, int, int, int, int, int..int, int, int, int, T3, T3, cudnn::reduced_divisor, cudnn::reduced_divisor, cudnn::reduced_divisor..",0.73,0.15,67.40,32.21,22," 2750,    2,    1","   32,    8,    1"
890,19.95,foldedNhwcToNchwKernel,"void foldedNhwcToNchwKernel<__half, __half, float, 1, 0>(int..int..int, int, int, const T1 *, T2 *, int, int, int, int, int..int, int, int, int, T3, T3, cudnn::reduced_divisor, cudnn::reduced_divisor, cudnn::reduced_divisor..",0.73,0.15,67.61,32.21,22," 2750,    2,    1","   32,    8,    1"
938,20.17,foldedNhwcToNchwKernel,"void foldedNhwcToNchwKernel<__half, __half, float, 1, 0>(int..int..int, int, int, const T1 *, T2 *, int, int, int, int, int..int, int, int, int, T3, T3, cudnn::reduced_divisor, cudnn::reduced_divisor, cudnn::reduced_divisor..",0.73,0.15,68.53,32.17,22," 2750,    2,    1","   32,    8,    1"
34,45.37,sm86_xmma_fprop_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize128x128x32_stage3_warpsize2x2x1_g1_tensor16x8x16_t1r3s3_execute_kernel__5x_cudnn,sm86_xmma_fprop_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize128x128x32_stage3_warpsize2x2x1_g1_tensor16x8x16_t1r3s3_execute_kernel__5x_cudnn,0.73,0.33,62.52,73.83,238,"    1,  688,    1","  128,    1,    1"
1127,44.05,vectorized_elementwise_kernel,"void at::vectorized_elementwise_kernel<4..unnamed>::leaky_relu_kernel..TensorIteratorBase &, const c10::Scalar &)::[lambda() (instance 1)]::operator..instance 3)]::operator..lambda..Half) (instance..detail::Array<char *, 2>>(int..",0.73,0.32,21.08,55.95,16,"21975,    1,    1","  128,    1,    1"
665,47.56,sm80_xmma_dgrad_implicit_gemm_indexed_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize128x64x32_stage5_warpsize2x2x1_g1_tensor16x8x16_strided_execute_kernel__5x_cudnn,sm80_xmma_dgrad_implicit_gemm_indexed_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize128x64x32_stage5_warpsize2x2x1_g1_tensor16x8x16_strided_execute_kernel__5x_cudnn,0.73,0.35,58.57,83.93,157,"    4,   49,    1","  128,    1,    1"
599,36.20,sm80_xmma_dgrad_implicit_gemm_indexed_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize256x32x32_stage4_warpsize4x1x1_g1_tensor16x8x16_strided_execute_kernel__5x_cudnn,sm80_xmma_dgrad_implicit_gemm_indexed_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize256x32x32_stage4_warpsize4x1x1_g1_tensor16x8x16_strided_execute_kernel__5x_cudnn,0.73,0.26,44.91,77.35,217,"   16,    8,    1","  128,    1,    1"
591,36.32,sm80_xmma_dgrad_implicit_gemm_indexed_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize256x32x32_stage4_warpsize4x1x1_g1_tensor16x8x16_strided_execute_kernel__5x_cudnn,sm80_xmma_dgrad_implicit_gemm_indexed_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize256x32x32_stage4_warpsize4x1x1_g1_tensor16x8x16_strided_execute_kernel__5x_cudnn,0.73,0.26,44.79,77.60,217,"   16,    8,    1","  128,    1,    1"
38,36.52,sm86_xmma_fprop_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize128x128x32_stage3_warpsize2x2x1_g1_tensor16x8x16_t1r3s3_execute_kernel__5x_cudnn,sm86_xmma_fprop_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize128x128x32_stage3_warpsize2x2x1_g1_tensor16x8x16_t1r3s3_execute_kernel__5x_cudnn,0.73,0.26,62.58,74.08,238,"    1,  688,    1","  128,    1,    1"
767,34.59,Kernel,void cutlass__5x_cudnn::Kernel<cutlass_tensorop_f16_s16816dgrad_optimized_f16_64x128_32x6_nhwc_align8>(T1::Params),0.72,0.25,54.87,72.87,168,"  344,    1,    1","  128,    1,    1"
673,48.22,sm80_xmma_dgrad_implicit_gemm_indexed_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize128x64x32_stage5_warpsize2x2x1_g1_tensor16x8x16_strided_execute_kernel__5x_cudnn,sm80_xmma_dgrad_implicit_gemm_indexed_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize128x64x32_stage5_warpsize2x2x1_g1_tensor16x8x16_strided_execute_kernel__5x_cudnn,0.72,0.35,58.17,85.09,157,"    4,   49,    1","  128,    1,    1"
1038,42.75,vectorized_elementwise_kernel,"void at::vectorized_elementwise_kernel<4..unnamed>::leaky_relu_kernel..TensorIteratorBase &, const c10::Scalar &)::[lambda() (instance 1)]::operator..instance 3)]::operator..lambda..Half) (instance..detail::Array<char *, 2>>(int..",0.71,0.31,21.14,57.25,16,"21975,    1,    1","  128,    1,    1"
940,12.69,vectorized_elementwise_kernel,"void at::vectorized_elementwise_kernel<4..unnamed>::leaky_relu_kernel..TensorIteratorBase &, const c10::Scalar &)::[lambda() (instance 1)]::operator..instance 3)]::operator..lambda..Half) (instance..detail::Array<char *, 2>>(int..",0.70,0.09,21.01,87.31,16,"11000,    1,    1","  128,    1,    1"
179,22.92,sm86_xmma_fprop_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize64x128x32_stage4_warpsize2x2x1_g1_tensor16x8x16_execute_kernel__5x_cudnn,sm86_xmma_fprop_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize64x128x32_stage4_warpsize2x2x1_g1_tensor16x8x16_execute_kernel__5x_cudnn,0.70,0.16,55.88,89.44,154,"    2,   86,    1","  128,    1,    1"
151,22.90,sm86_xmma_fprop_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize128x64x32_stage4_warpsize2x2x1_g1_tensor16x8x16_t1r3s3_execute_kernel__5x_cudnn,sm86_xmma_fprop_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize128x64x32_stage4_warpsize2x2x1_g1_tensor16x8x16_t1r3s3_execute_kernel__5x_cudnn,0.70,0.16,56.28,89.38,160,"    4,   43,    1","  128,    1,    1"
167,22.78,sm86_xmma_fprop_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize128x64x32_stage4_warpsize2x2x1_g1_tensor16x8x16_execute_kernel__5x_cudnn,sm86_xmma_fprop_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize128x64x32_stage4_warpsize2x2x1_g1_tensor16x8x16_execute_kernel__5x_cudnn,0.70,0.16,56.09,89.52,162,"    4,   43,    1","  128,    1,    1"
147,22.77,sm86_xmma_fprop_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize128x64x32_stage4_warpsize2x2x1_g1_tensor16x8x16_t1r3s3_execute_kernel__5x_cudnn,sm86_xmma_fprop_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize128x64x32_stage4_warpsize2x2x1_g1_tensor16x8x16_t1r3s3_execute_kernel__5x_cudnn,0.69,0.16,56.11,90.21,160,"    4,   43,    1","  128,    1,    1"
373,26.82,sm86_xmma_fprop_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize128x128x32_stage3_warpsize2x2x1_g1_tensor16x8x16_execute_kernel__5x_cudnn,sm86_xmma_fprop_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize128x128x32_stage3_warpsize2x2x1_g1_tensor16x8x16_execute_kernel__5x_cudnn,0.66,0.18,48.34,74.13,240,"    8,    3,    2","  128,    1,    1"
939,42.17,elementwise_kernel,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::CUDAFunctor_add<c10::Half>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",0.66,0.28,57.74,35.37,16,"11000,    1,    1","  128,    1,    1"
369,26.88,sm86_xmma_fprop_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize128x128x32_stage3_warpsize2x2x1_g1_tensor16x8x16_execute_kernel__5x_cudnn,sm86_xmma_fprop_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize128x128x32_stage3_warpsize2x2x1_g1_tensor16x8x16_execute_kernel__5x_cudnn,0.65,0.18,48.12,73.12,240,"    8,    3,    2","  128,    1,    1"
645,62.34,Kernel,void cutlass__5x_cudnn::Kernel<cutlass_tensorop_f16_s16816dgrad_optimized_f16_128x64_64x3_nhwc_align8>(T1::Params),0.64,0.40,63.32,76.10,202,"   44,    4,    1","  128,    1,    1"
575,52.82,sm80_xmma_dgrad_implicit_gemm_indexed_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize64x64x64_stage4_warpsize2x2x1_g1_tensor16x8x16_strided_execute_kernel__5x_cudnn,sm80_xmma_dgrad_implicit_gemm_indexed_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize64x64x64_stage4_warpsize2x2x1_g1_tensor16x8x16_strided_execute_kernel__5x_cudnn,0.64,0.34,39.23,77.09,96,"    8,   24,    1","  128,    1,    1"
527,42.57,unrolled_elementwise_kernel,"..at::unrolled_elementwise_kernel..direct_copy_kernel_cuda..TensorIteratorBase &)::[lambda() (instance..operator..c10::Half..detail::Array<char..TrivialOffsetCalculator..unsigned..memory::LoadWithCast..StoreWithCast..T4, T5..",0.64,0.27,51.91,44.26,32," 9216,    1,    1","  128,    1,    1"
361,16.94,sm86_xmma_fprop_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize64x64x64_stage3_warpsize2x2x1_g1_tensor16x8x16_execute_kernel__5x_cudnn,sm86_xmma_fprop_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize64x64x64_stage3_warpsize2x2x1_g1_tensor16x8x16_execute_kernel__5x_cudnn,0.64,0.11,40.05,83.06,124,"   16,    6,    1","  128,    1,    1"
325,47.39,unrolled_elementwise_kernel,"..at::unrolled_elementwise_kernel..direct_copy_kernel_cuda..TensorIteratorBase &)::[lambda() (instance..operator..c10::Half..detail::Array<char..TrivialOffsetCalculator..unsigned..memory::LoadWithCast..StoreWithCast..T4, T5..",0.64,0.30,49.48,44.39,32," 9216,    1,    1","  128,    1,    1"
713,47.63,Kernel,void cutlass__5x_cudnn::Kernel<cutlass_tensorop_f16_s16816dgrad_optimized_f16_64x128_32x6_nhwc_align8>(T1::Params),0.64,0.30,63.37,81.44,168,"   88,    2,    1","  128,    1,    1"
393,14.65,sm86_xmma_fprop_implicit_gemm_indexed_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize64x64x64_stage3_warpsize2x2x1_g1_tensor16x8x16_execute_kernel__5x_cudnn,sm86_xmma_fprop_implicit_gemm_indexed_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize64x64x64_stage3_warpsize2x2x1_g1_tensor16x8x16_execute_kernel__5x_cudnn,0.63,0.09,39.96,85.35,126,"   16,    6,    1","  128,    1,    1"
709,42.88,Kernel,void cutlass__5x_cudnn::Kernel<cutlass_tensorop_f16_s16816dgrad_optimized_f16_64x128_32x6_nhwc_align8>(T1::Params),0.63,0.27,63.40,82.16,168,"   88,    2,    1","  128,    1,    1"
567,53.62,sm80_xmma_dgrad_implicit_gemm_indexed_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize64x64x64_stage4_warpsize2x2x1_g1_tensor16x8x16_strided_execute_kernel__5x_cudnn,sm80_xmma_dgrad_implicit_gemm_indexed_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize64x64x64_stage4_warpsize2x2x1_g1_tensor16x8x16_strided_execute_kernel__5x_cudnn,0.63,0.34,38.75,78.26,96,"    8,   24,    1","  128,    1,    1"
689,23.58,Kernel,void cutlass__5x_cudnn::Kernel<cutlass_tensorop_f16_s16816dgrad_analytic_f16_64x256_32x4_nhwc_align8>(T1::Params),0.61,0.14,65.17,77.23,255,"   88,    1,    1","  128,    1,    1"
84,20.87,sm86_xmma_fprop_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize128x128x32_stage3_warpsize2x2x1_g1_tensor16x8x16_execute_kernel__5x_cudnn,sm86_xmma_fprop_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize128x128x32_stage3_warpsize2x2x1_g1_tensor16x8x16_execute_kernel__5x_cudnn,0.61,0.13,61.91,82.27,240,"    1,  172,    1","  128,    1,    1"
1006,19.82,nchwToFoldedNhwcKernel,"void nchwToFoldedNhwcKernel<__half, __half, float, 1, 0>(int, int, int, int, const T1 *, T2 *, int, int, int, int, int, int, int, int, int, int, T3, T3, cudnn::reduced_divisor, cudnn::reduced_divisor, cudnn::reduced_divisor..",0.60,0.12,80.52,40.20,38," 2750,    2,    1","   32,    8,    1"
986,19.78,nchwToFoldedNhwcKernel,"void nchwToFoldedNhwcKernel<__half, __half, float, 1, 0>(int, int, int, int, const T1 *, T2 *, int, int, int, int, int, int, int, int, int, int, T3, T3, cudnn::reduced_divisor, cudnn::reduced_divisor, cudnn::reduced_divisor..",0.60,0.12,80.45,40.30,38," 2750,    2,    1","   32,    8,    1"
1002,19.99,nchwToFoldedNhwcKernel,"void nchwToFoldedNhwcKernel<__half, __half, float, 1, 0>(int, int, int, int, const T1 *, T2 *, int, int, int, int, int, int, int, int, int, int, T3, T3, cudnn::reduced_divisor, cudnn::reduced_divisor, cudnn::reduced_divisor..",0.60,0.12,80.83,40.37,38," 2750,    2,    1","   32,    8,    1"
990,19.79,nchwToFoldedNhwcKernel,"void nchwToFoldedNhwcKernel<__half, __half, float, 1, 0>(int, int, int, int, const T1 *, T2 *, int, int, int, int, int, int, int, int, int, int, T3, T3, cudnn::reduced_divisor, cudnn::reduced_divisor, cudnn::reduced_divisor..",0.60,0.12,80.15,40.39,38," 2750,    2,    1","   32,    8,    1"
950,19.91,nchwToFoldedNhwcKernel,"void nchwToFoldedNhwcKernel<__half, __half, float, 1, 0>(int, int, int, int, const T1 *, T2 *, int, int, int, int, int, int, int, int, int, int, T3, T3, cudnn::reduced_divisor, cudnn::reduced_divisor, cudnn::reduced_divisor..",0.60,0.12,79.78,40.43,38," 2750,    2,    1","   32,    8,    1"
962,19.83,nchwToFoldedNhwcKernel,"void nchwToFoldedNhwcKernel<__half, __half, float, 1, 0>(int, int, int, int, const T1 *, T2 *, int, int, int, int, int, int, int, int, int, int, T3, T3, cudnn::reduced_divisor, cudnn::reduced_divisor, cudnn::reduced_divisor..",0.60,0.12,80.58,40.46,38," 2750,    2,    1","   32,    8,    1"
970,23.73,nchwToFoldedNhwcKernel,"void nchwToFoldedNhwcKernel<__half, __half, float, 1, 0>(int, int, int, int, const T1 *, T2 *, int, int, int, int, int, int, int, int, int, int, T3, T3, cudnn::reduced_divisor, cudnn::reduced_divisor, cudnn::reduced_divisor..",0.60,0.14,80.26,40.50,38," 2750,    2,    1","   32,    8,    1"
982,19.97,nchwToFoldedNhwcKernel,"void nchwToFoldedNhwcKernel<__half, __half, float, 1, 0>(int, int, int, int, const T1 *, T2 *, int, int, int, int, int, int, int, int, int, int, T3, T3, cudnn::reduced_divisor, cudnn::reduced_divisor, cudnn::reduced_divisor..",0.60,0.12,80.65,40.49,38," 2750,    2,    1","   32,    8,    1"
1034,19.94,nchwToFoldedNhwcKernel,"void nchwToFoldedNhwcKernel<__half, __half, float, 1, 0>(int, int, int, int, const T1 *, T2 *, int, int, int, int, int, int, int, int, int, int, T3, T3, cudnn::reduced_divisor, cudnn::reduced_divisor, cudnn::reduced_divisor..",0.60,0.12,80.21,40.49,38," 2750,    2,    1","   32,    8,    1"
735,35.91,Kernel,void cutlass__5x_cudnn::Kernel<cutlass_tensorop_f16_s16816dgrad_optimized_f16_128x128_32x3_nhwc_align8>(T1::Params),0.59,0.21,68.17,64.18,255,"  172,    1,    1","  128,    1,    1"
739,38.06,Kernel,void cutlass__5x_cudnn::Kernel<cutlass_tensorop_f16_s16816dgrad_optimized_f16_128x128_32x3_nhwc_align8>(T1::Params),0.59,0.23,68.24,64.20,255,"  172,    1,    1","  128,    1,    1"
998,19.97,nchwToFoldedNhwcKernel,"void nchwToFoldedNhwcKernel<__half, __half, float, 1, 0>(int, int, int, int, const T1 *, T2 *, int, int, int, int, int, int, int, int, int, int, T3, T3, cudnn::reduced_divisor, cudnn::reduced_divisor, cudnn::reduced_divisor..",0.59,0.12,80.64,40.58,38," 2750,    2,    1","   32,    8,    1"
847,38.11,Kernel,void cutlass__5x_cudnn::Kernel<cutlass_tensorop_f16_s16816dgrad_optimized_f16_128x128_32x3_nhwc_align8>(T1::Params),0.59,0.23,68.34,64.34,255,"  172,    1,    1","  128,    1,    1"
978,19.95,nchwToFoldedNhwcKernel,"void nchwToFoldedNhwcKernel<__half, __half, float, 1, 0>(int, int, int, int, const T1 *, T2 *, int, int, int, int, int, int, int, int, int, int, T3, T3, cudnn::reduced_divisor, cudnn::reduced_divisor, cudnn::reduced_divisor..",0.59,0.12,80.71,40.61,38," 2750,    2,    1","   32,    8,    1"
954,19.91,nchwToFoldedNhwcKernel,"void nchwToFoldedNhwcKernel<__half, __half, float, 1, 0>(int, int, int, int, const T1 *, T2 *, int, int, int, int, int, int, int, int, int, int, T3, T3, cudnn::reduced_divisor, cudnn::reduced_divisor, cudnn::reduced_divisor..",0.59,0.12,80.35,40.66,38," 2750,    2,    1","   32,    8,    1"
0,58.77,CatArrayBatchedCopy_aligned16_contig,"void at::<unnamed>::CatArrayBatchedCopy_aligned16_contig<at::<unnamed>::OpaqueType<4>, unsigned int, 4, 128, 1>(T1 *, at::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::<unnamed>::TensorSizeStride<T2, 4>, int, T2..",0.59,0.35,67.28,93.51,38,"  256,    2,    1","  128,    1,    1"
946,24.88,nchwToFoldedNhwcKernel,"void nchwToFoldedNhwcKernel<__half, __half, float, 1, 0>(int, int, int, int, const T1 *, T2 *, int, int, int, int, int, int, int, int, int, int, T3, T3, cudnn::reduced_divisor, cudnn::reduced_divisor, cudnn::reduced_divisor..",0.59,0.15,80.55,40.67,38," 2750,    2,    1","   32,    8,    1"
647,20.61,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.59,0.12,75.92,48.78,38,"    1,    8,  512","  256,    1,    1"
1010,20.03,nchwToFoldedNhwcKernel,"void nchwToFoldedNhwcKernel<__half, __half, float, 1, 0>(int, int, int, int, const T1 *, T2 *, int, int, int, int, int, int, int, int, int, int, T3, T3, cudnn::reduced_divisor, cudnn::reduced_divisor, cudnn::reduced_divisor..",0.59,0.12,80.53,40.76,38," 2750,    2,    1","   32,    8,    1"
659,20.65,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.59,0.12,76.04,48.92,38,"    1,    8,  512","  256,    1,    1"
651,20.64,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.59,0.12,76.01,48.94,38,"    1,    8,  512","  256,    1,    1"
639,20.70,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.59,0.12,76.24,48.90,38,"    1,    8,  512","  256,    1,    1"
707,20.67,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.59,0.12,76.13,48.94,38,"    1,    8,  512","  256,    1,    1"
667,20.68,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.59,0.12,76.15,48.99,38,"    1,    8,  512","  256,    1,    1"
691,20.64,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.59,0.12,76.01,49.07,38,"    1,    8,  512","  256,    1,    1"
643,20.67,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.59,0.12,76.12,49.07,38,"    1,    8,  512","  256,    1,    1"
711,20.70,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.59,0.12,76.24,49.15,38,"    1,    8,  512","  256,    1,    1"
683,20.64,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.59,0.12,76.00,49.14,38,"    1,    8,  512","  256,    1,    1"
40,26.46,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.58,0.15,79.22,41.45,38,"10988,    1,    1","  256,    1,    1"
44,25.65,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.58,0.15,76.79,40.19,38,"10988,    1,    1","  256,    1,    1"
36,26.51,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.58,0.15,79.37,41.52,38,"10988,    1,    1","  256,    1,    1"
32,26.45,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.58,0.15,79.17,41.42,38,"10988,    1,    1","  256,    1,    1"
249,28.66,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.57,0.16,78.50,41.99,38,"    1,    8,  512","  256,    1,    1"
319,28.68,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.57,0.16,78.55,42.03,38,"    1,    8,  512","  256,    1,    1"
261,28.67,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.57,0.16,78.54,42.01,38,"    1,    8,  512","  256,    1,    1"
315,28.61,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.57,0.16,78.37,41.91,38,"    1,    8,  512","  256,    1,    1"
